Algorithm,Language,Size,Package,Core(s),GPU,Memory(MB),Time(sec)
insertionsort,Haskell,50000,566.6492306666668,234.63709516666665,0.23461916666666668,1127.906,28.478866666666665
insertionsort,Haskell,100000,1143.928731,473.58215333333334,0.4373573333333334,2025.924,57.498066666666666
insertionsort,Rust,25000,214.92328883333334,89.80275466666667,0.11072783333333332,1082.4493333333332,10.795633333333333
insertionsort,Rust,50000,443.3252053333333,186.02822883333332,0.19585166666666667,2176.088,22.274266666666666
insertionsort,Rust,100000,873.2793173333333,366.040914,0.36045333333333335,4319.425333333334,43.867466666666665
insertionsort,Swift,25000,334.42631,141.62524433333334,0.134857,144.38666666666666,16.80995
insertionsort,Swift,50000,1161.0528055,493.57847100000004,0.411784,233.07266666666666,58.33531666666667
insertionsort,Swift,100000,292.9373983333333,121.53944899999999,0.13739,378.3,14.759666666666666
mergesort,C,25000,2.815592333333333,1.1213176666666667,0.03757733333333333,39.54333333333333,0.14319016666666667
mergesort,C,50000,3.7030945,1.5472918333333332,0.0167945,44.321333333333335,0.185897
mergesort,C,100000,5.3988949999999996,2.2388304999999997,0.017456,53.259,0.2737545
mergesort,C#,25000,12.362701166666668,5.177571666666666,0.03191133333333333,67.046,0.6217865
mergesort,C#,50000,13.288899833333334,5.607482833333333,0.0125325,69.086,0.6699731666666667
mergesort,C#,100000,14.602884666666668,6.133870666666667,0.019022666666666667,73.61200000000001,0.7373946666666668
mergesort,C++,25000,13.911264833333334,5.289062666666667,0.034779833333333336,87.32733333333333,0.746717
mergesort,C++,50000,13.155833000000001,5.520701166666666,0.024373333333333334,100.76866666666666,0.6630338333333333
mergesort,C++,100000,15.76219175,6.5970765,0.02742025,117.422,0.79730725
mergesort,Go,25000,3.392751,1.3296101666666666,0.024922833333333335,57.101333333333336,0.17589466666666667
mergesort,Go,50000,3.540151,1.3376263333333334,0.009806166666666666,55.83599999999999,0.18960449999999998
mergesort,Go,100000,3.6184896666666666,1.4032186666666666,0.009969,57.51066666666667,0.18998800000000002
mergesort,Haskell,25000,287.45300316666663,118.43835433333334,0.131195,640.704,14.450933333333333
mergesort,Haskell,50000,569.7988688333334,235.97574883333334,0.235555,1077.6266666666668,28.632900000000003
mergesort,Haskell,100000,1158.8885293333333,479.88161233333335,0.4585573333333333,2103.4053333333336,58.2355
mergesort,Rust,25000,218.31636566666666,91.00513733333334,0.1066995,1104.7493333333332,10.991866666666667
mergesort,Rust,50000,443.0257265,185.88879383333332,0.18847650000000002,2202.4320000000002,22.256016666666667
mergesort,Rust,100000,871.5861,365.45336933333334,0.365153,4362.729333333334,43.78606666666667
mergesort,Swift,25000,350.8497415,148.51816833333334,0.13858033333333333,145.42466666666667,17.6358
mergesort,Swift,50000,1207.9917398333334,513.2696431666667,0.42072550000000003,234.186,60.69601666666667
mergesort,Swift,100000,320.23881033333333,132.76365166666668,0.14390066666666668,379.9066666666667,16.1438
oddevensort,C,25000,2.509501166666667,0.9661661666666667,0.022888000000000002,38.56666666666667,0.1312335
oddevensort,C,50000,3.520599333333333,1.4089253333333334,0.014862,43.48066666666667,0.18222733333333332
oddevensort,C,100000,4.973343,2.06121825,0.01567075,52.483999999999995,0.25218375000000004
oddevensort,C#,25000,12.574106833333333,5.2751668333333335,0.021321666666666666,65.408,0.6339073333333333
oddevensort,C#,50000,13.1317035,5.545043666666667,0.020009333333333334,67.71133333333334,0.6606168333333333
oddevensort,C#,100000,14.580444333333332,6.1690879999999995,0.016337,72.85199999999999,0.7331876666666667
oddevensort,C++,25000,11.081990666666668,4.628947,0.028777999999999998,86.03800000000001,0.5586788333333333
oddevensort,C++,50000,12.105316166666666,5.095764166666667,0.020314666666666665,99.05799999999999,0.6088216666666667
oddevensort,C++,100000,14.82925425,6.2406767499999996,0.022583,116.57900000000001,0.7471505
oddevensort,Go,25000,3.4872029999999996,1.351471,0.021820166666666668,56.63333333333333,0.18157166666666666
oddevensort,Go,50000,3.5217080000000003,1.3274945,0.010793166666666666,56.594,0.1888815
oddevensort,Go,100000,3.442769333333333,1.2865396666666664,0.009989333333333334,57.02133333333333,0.18506166666666668
oddevensort,Haskell,25000,267.5536095,110.25004066666668,0.13954683333333331,656.658,13.448716666666668
oddevensort,Haskell,50000,532.8478291666667,220.64984133333334,0.224996,1096.5953333333334,26.777666666666665
oddevensort,Haskell,100000,1071.1241046666667,443.49235,0.42987100000000006,1901.8280000000002,53.8278
oddevensort,Rust,25000,218.054067,91.2131145,0.11363716666666668,1083.5866666666668,10.958316666666667
oddevensort,Rust,50000,455.20229083333334,190.93643166666666,0.19748933333333332,2170.712666666667,22.869133333333334
oddevensort,Rust,100000,896.9120280000001,375.8881836666667,0.3699343333333333,4315.259999999999,45.0585
oddevensort,Swift,25000,328.0434265,138.88984183333335,0.14123549999999999,143.86266666666666,16.490666666666666
oddevensort,Swift,50000,6.1247560000000005,2.5034586666666665,0.010691333333333332,96.57600000000001,0.31500083333333334
oddevensort,Swift,100000,288.781596,119.73286933333333,0.12308733333333333,377.80266666666665,14.555166666666667
quicksort,C,25000,2.8274026666666665,1.0939738333333333,0.04424033333333333,38.262,0.14663316666666668
quicksort,C,50000,3.596232166666667,1.4620871666666666,0.015655333333333334,43.17466666666667,0.18421216666666665
quicksort,C,100000,5.307556,2.2003785,0.018219,52.131,0.26886150000000003
quicksort,C#,25000,12.397064166666667,5.202728333333334,0.017568166666666666,65.76333333333334,0.6251475000000001
quicksort,C#,50000,13.181914999999998,5.564331166666666,0.014302500000000001,68.022,0.6645366666666667
quicksort,C#,100000,14.500447666666666,6.1187743333333335,0.015726666666666667,73.512,0.7292823333333334
quicksort,C++,25000,11.248647,4.699462666666666,0.03699766666666667,85.23666666666666,0.5653969999999999
quicksort,C++,50000,12.081766666666667,5.0797935,0.019276833333333333,98.25266666666666,0.6095151666666666
quicksort,C++,100000,14.669266,6.16250625,0.02418525,116.206,0.7384495
quicksort,Go,25000,3.512013833333333,1.374471,0.0145265,57.30066666666667,0.18267033333333335
quicksort,Go,50000,3.4171245,1.319885,0.010355666666666668,56.73466666666667,0.18047833333333332
quicksort,Go,100000,3.7498373333333332,1.3731893333333334,0.010620333333333334,56.32266666666667,0.20386666666666667
quicksort,Haskell,25000,282.21596266666666,116.36670933333333,0.13672883333333333,601.0020000000001,14.184933333333333
quicksort,Haskell,50000,563.4266458333333,233.38769533333334,0.22848516666666666,1064.0273333333332,28.325149999999997
quicksort,Haskell,100000,1125.0210776666665,465.756897,0.4180706666666667,1783.104,56.562666666666665
quicksort,Rust,25000,208.2217815,87.21412149999999,0.1026815,1091.4493333333332,10.462633333333335
quicksort,Rust,50000,439.41164150000003,184.40562983333334,0.1897886666666667,2186.9673333333335,22.076333333333334
quicksort,Rust,100000,875.842346,367.477539,0.347188,4336.417333333334,44.003433333333334
quicksort,Swift,25000,351.12701416666664,148.66868083333333,0.134267,145.27333333333334,17.654899999999998
quicksort,Swift,50000,1206.4373675,512.9285278333333,0.4195151666666666,233.9126666666667,60.61578333333333
quicksort,Swift,100000,319.1658936666667,132.31522633333336,0.14326966666666666,379.8053333333333,16.088833333333334
selectionsort,C,25000,2.2507935,0.9022114999999999,0.02266433333333333,38.01733333333333,0.1145865
selectionsort,C,50000,2.8003436666666666,1.1444093333333334,0.015523166666666666,42.728,0.1429275
selectionsort,C,100000,4.93139625,2.0191805,0.014922999999999999,51.77,0.25198725
selectionsort,C#,25000,12.527211666666666,5.237264166666667,0.027903333333333332,65.34133333333334,0.6319913333333333
selectionsort,C#,50000,13.195139500000002,5.582245,0.014282000000000001,66.296,0.6640926666666667
selectionsort,C#,100000,14.470560666666666,6.103556333333334,0.016886666666666664,72.02533333333334,0.7293753333333334
selectionsort,C++,25000,10.991475333333334,4.561462333333334,0.028350833333333336,85.43799999999999,0.5565221666666667
selectionsort,C++,50000,12.123545333333333,5.0902199999999995,0.025441666666666668,98.66933333333333,0.6098138333333333
selectionsort,C++,100000,14.724039666666668,6.185078999999999,0.021993,115.58933333333334,0.7425640000000001
selectionsort,Go,25000,3.386240666666667,1.3163145,0.026377333333333332,55.698,0.1759746666666667
selectionsort,Go,50000,3.4369913333333333,1.3256226666666666,0.010681333333333334,57.068000000000005,0.1812745
selectionsort,Go,100000,3.870626,1.5496826666666668,0.009806333333333334,55.333333333333336,0.19998366666666667
selectionsort,Haskell,25000,302.67682916666666,124.64921066666666,0.1523335,673.3773333333334,15.2189
selectionsort,Haskell,50000,596.5557758333333,247.05692533333334,0.24943033333333334,1100.8013333333333,29.98353333333333
selectionsort,Haskell,100000,1225.2957963333333,507.5451253333333,0.4645793333333333,2194.192,61.57796666666667
selectionsort,Rust,25000,221.17279066666666,92.63181533333334,0.10691316666666667,1079.0206666666666,11.112083333333333
selectionsort,Rust,50000,447.5389096666667,187.69669583333334,0.18953450000000002,2173.128666666667,22.4841
selectionsort,Rust,100000,881.769084,369.4705403333333,0.3689373333333333,4314.725333333333,44.2995
selectionsort,Swift,25000,333.63568116666664,141.34091183333334,0.13246683333333334,144.374,16.770466666666668
selectionsort,Swift,50000,1149.0629473333333,488.48035699999997,0.3865865,233.33066666666664,57.72466666666667
selectionsort,Swift,100000,290.58079033333337,120.38171366666666,0.12998466666666667,378.41866666666664,14.657266666666667
