Language , Program , Input Size , Package , Core(s) , GPU , DRAM? , Memory (KB) , Time (sec)
Go, oddevensort_100000, 100000, 0.106201 , 0.043518 , 0.004272 , 0.000000 , 5868, 0.00489 
Go, oddevensort_100000, 100000, 0.100891 , 0.037842 , 0.004395 , 0.000000 , 5868, 0.005176 
Go, oddevensort_100000, 100000, 0.109375 , 0.035583 , 0.002686 , 0.000000 , 5868, 0.00569 
Go, oddevensort_100000, 100000, 0.103149 , 0.031067 , 0.001099 , 0.000000 , 5868, 0.005657 
Go, oddevensort_100000, 100000, 0.097290 , 0.028015 , 0.004028 , 0.000000 , 5868, 0.006771 
Go, quicksort_100000, 100000, 0.368408 , 0.138611 , 0.009033 , 0.000000 , 5868, 0.018899 
Go, quicksort_100000, 100000, 0.356140 , 0.132019 , 0.005615 , 0.000000 , 5872, 0.018947 
Go, quicksort_100000, 100000, 0.387146 , 0.186768 , 0.004700 , 0.000000 , 5872, 0.016657 
Go, quicksort_100000, 100000, 0.355530 , 0.189331 , 0.005798 , 0.000000 , 5872, 0.014066 
Go, quicksort_100000, 100000, 0.341309 , 0.180054 , 0.005737 , 0.000000 , 5872, 0.014362 
Go, selectionsort_100000, 100000, 144.310547 , 77.574097 , 0.076111 , 0.000000 , 5868, 5.85138 
Go, selectionsort_100000, 100000, 144.028564 , 77.352844 , 0.051147 , 0.000000 , 5868, 5.85044 
Go, selectionsort_100000, 100000, 144.466003 , 77.327576 , 0.068176 , 0.000000 , 5868, 5.88746 
Go, selectionsort_100000, 100000, 144.360352 , 77.348328 , 0.045105 , 0.000000 , 5868, 5.87747 
Go, selectionsort_100000, 100000, 144.604370 , 77.731689 , 0.051636 , 0.000000 , 5868, 5.86312 
Haskell, bubblesort_100000, 100000, 0.289062 , 0.103149 , 0.007996 , 0.000000 , 16316, 0.014917 
Haskell, bubblesort_100000, 100000, 0.255615 , 0.089844 , 0.004395 , 0.000000 , 16512, 0.014049 
Haskell, bubblesort_100000, 100000, 0.258362 , 0.092957 , 0.005737 , 0.000000 , 16512, 0.014133 
Haskell, bubblesort_100000, 100000, 0.258362 , 0.090759 , 0.004456 , 0.000000 , 16512, 0.01401 
Haskell, bubblesort_100000, 100000, 0.257019 , 0.091187 , 0.005676 , 0.000000 , 16512, 0.014237 
Haskell, cyclesort_100000, 100000, 5037.480164 , 2688.242920 , 1.574890 , 0.000000 , 20544, 203.424 
Haskell, cyclesort_100000, 100000, 5037.535522 , 2688.388733 , 1.609009 , 0.000000 , 20604, 203.296 
Haskell, cyclesort_100000, 100000, 5000.787964 , 2668.698181 , 1.634521 , 0.000000 , 20604, 201.855 
Haskell, cyclesort_100000, 100000, 5035.578430 , 2686.628723 , 1.588135 , 0.000000 , 20672, 203.335 
Haskell, cyclesort_100000, 100000, 5139.674622 , 2738.279053 , 1.658936 , 0.000000 , 20672, 207.502 
Haskell, heapsort_100000, 100000, 0.099854 , 0.044983 , 0.000000 , 0.000000 , 3548, 0.003375 
Haskell, heapsort_100000, 100000, 0.103516 , 0.052368 , 0.004822 , 0.000000 , 3584, 0.00405 
Haskell, heapsort_100000, 100000, 0.098328 , 0.046753 , 0.004639 , 0.000000 , 3584, 0.004181 
Haskell, heapsort_100000, 100000, 0.121460 , 0.052734 , 0.004333 , 0.000000 , 3584, 0.004337 
Haskell, heapsort_100000, 100000, 0.095947 , 0.046814 , 0.003906 , 0.000000 , 3584, 0.004257 
Haskell, insertionsort_100000, 100000, 0.276611 , 0.122131 , 0.004883 , 0.000000 , 16896, 0.01281 
Haskell, insertionsort_100000, 100000, 0.276428 , 0.118835 , 0.004578 , 0.000000 , 17088, 0.012889 
Haskell, insertionsort_100000, 100000, 0.337830 , 0.161255 , 0.005127 , 0.000000 , 17088, 0.013532 
Haskell, insertionsort_100000, 100000, 0.368652 , 0.188477 , 0.004272 , 0.000000 , 17088, 0.014755 
Haskell, insertionsort_100000, 100000, 0.392883 , 0.185913 , 0.005981 , 0.000000 , 17088, 0.016844 
Haskell, mergesort_100000, 100000, 1.508240 , 0.769165 , 0.009033 , 0.000000 , 21696, 0.061586 
Haskell, mergesort_100000, 100000, 1.164185 , 0.592285 , 0.006042 , 0.000000 , 21696, 0.050757 
Haskell, mergesort_100000, 100000, 1.241394 , 0.611206 , 0.006042 , 0.000000 , 21696, 0.053668 
Haskell, mergesort_100000, 100000, 1.490051 , 0.750122 , 0.009094 , 0.000000 , 21696, 0.06154 
Haskell, mergesort_100000, 100000, 1.626160 , 0.813782 , 0.012268 , 0.000000 , 21696, 0.067604 
Haskell, oddevensort_100000, 100000, 1.278015 , 0.657349 , 0.011719 , 0.000000 , 20928, 0.051629 
Haskell, oddevensort_100000, 100000, 1.208923 , 0.591003 , 0.007629 , 0.000000 , 20928, 0.051206 
Haskell, oddevensort_100000, 100000, 1.467102 , 0.764832 , 0.007690 , 0.000000 , 20992, 0.058536 
Haskell, oddevensort_100000, 100000, 1.742249 , 0.900024 , 0.006104 , 0.000000 , 20992, 0.072452 
Haskell, oddevensort_100000, 100000, 1.217896 , 0.641724 , 0.008057 , 0.000000 , 20992, 0.050373 
Haskell, quicksort_100000, 100000, 0.275574 , 0.132141 , 0.010071 , 0.000000 , 13376, 0.01135 
Haskell, quicksort_100000, 100000, 0.220459 , 0.097961 , 0.005188 , 0.000000 , 13376, 0.011632 
Haskell, quicksort_100000, 100000, 0.226624 , 0.097046 , 0.004089 , 0.000000 , 13440, 0.011485 
Haskell, quicksort_100000, 100000, 0.245361 , 0.099915 , 0.005310 , 0.000000 , 13440, 0.011617 
Haskell, quicksort_100000, 100000, 0.217224 , 0.092957 , 0.004272 , 0.000000 , 13440, 0.011764 
Haskell, selectionsort_100000, 100000, 0.107971 , 0.039673 , 0.004272 , 0.000000 , 3520, 0.00434 
Haskell, selectionsort_100000, 100000, 0.089050 , 0.039368 , 0.002075 , 0.000000 , 3584, 0.003986 
Haskell, selectionsort_100000, 100000, 0.078979 , 0.031616 , 0.002808 , 0.000000 , 3584, 0.004326 
Haskell, selectionsort_100000, 100000, 0.117920 , 0.059753 , 0.003967 , 0.000000 , 3712, 0.004789 
Haskell, selectionsort_100000, 100000, 0.121094 , 0.054688 , 0.000977 , 0.000000 , 3712, 0.004536 
Python, bubblesort_100000.sh, 100000, 9838.047546 , 5295.010803 , 3.081177 , 0.000000 , 93700, 397.254 
Python, bubblesort_100000.sh, 100000, 10010.267456 , 5391.643616 , 3.124023 , 0.000000 , 93700, 404.137 
Python, bubblesort_100000.sh, 100000, 9994.038818 , -256766.840881 , 3.104553 , 0.000000 , 93700, 403.514 
Python, bubblesort_100000.sh, 100000, 9813.916809 , 5280.254456 , 2.933350 , 0.000000 , 93700, 396.226 
Python, bubblesort_100000.sh, 100000, 9956.260376 , 5356.576843 , 3.042603 , 0.000000 , 93700, 401.957 
Python, cyclesort_100000.sh, 100000, -246476.158020 , 8414.524231 , 5.075684 , 0.000000 , 93700, 633.502 
Python, cyclesort_100000.sh, 100000, 15726.282959 , 8449.452637 , 4.984985 , 0.000000 , 93740, 635.825 
Python, cyclesort_100000.sh, 100000, 15819.880005 , 8495.156677 , 4.997131 , 0.000000 , 93744, 639.518 
Python, cyclesort_100000.sh, 100000, 15889.856628 , 8531.915955 , 4.857910 , 0.000000 , 93744, 642.109 
Python, cyclesort_100000.sh, 100000, 15777.533203 , 8474.545410 , 5.032837 , 0.000000 , 93744, 637.775 
Python, heapsort_100000.sh, 100000, 13.212402 , 7.114624 , 0.009583 , 0.000000 , 93708, 0.53215 
Python, heapsort_100000.sh, 100000, 12.781311 , 6.804138 , 0.023376 , 0.000000 , 93748, 0.516506 
Python, heapsort_100000.sh, 100000, 12.285278 , 6.580688 , 0.002136 , 0.000000 , 93748, 0.497614 
Python, heapsort_100000.sh, 100000, 12.725281 , 6.767334 , 0.027222 , 0.000000 , 93748, 0.515728 
Python, heapsort_100000.sh, 100000, 12.506226 , 6.724792 , 0.000000 , 0.000000 , 93752, 0.50478 
Python, insertionsort_100000.sh, 100000, 4246.040894 , 2284.726868 , 1.384888 , 0.000000 , 93692, 171.551 
Python, insertionsort_100000.sh, 100000, 4293.677612 , 2312.467468 , 1.338867 , 0.000000 , 93692, 173.354 
Python, insertionsort_100000.sh, 100000, 4258.098328 , 2291.953430 , 1.290222 , 0.000000 , 93692, 172.007 
Python, insertionsort_100000.sh, 100000, 4291.927124 , 2311.716003 , 1.370911 , 0.000000 , 93692, 173.403 
Python, insertionsort_100000.sh, 100000, 4307.868286 , 2320.853149 , 1.347412 , 0.000000 , 93708, 174.055 
Python, mergesort_100000.sh, 100000, 11.133118 , 5.849426 , 0.002563 , 0.000000 , 93676, 0.460434 
Python, mergesort_100000.sh, 100000, 10.612000 , 5.652405 , 0.015137 , 0.000000 , 93720, 0.429778 
Python, mergesort_100000.sh, 100000, 10.533997 , 5.645630 , 0.017578 , 0.000000 , 93720, 0.42558 
Python, mergesort_100000.sh, 100000, 10.116699 , 5.424255 , 0.009827 , 0.000000 , 93720, 0.409292 
Python, mergesort_100000.sh, 100000, 10.652588 , 5.724792 , 0.017090 , 0.000000 , 93720, 0.426889 
Python, oddevensort_100000.sh, 100000, 11151.308472 , 5987.172668 , 3.472595 , 0.000000 , 93672, 450.481 
Python, oddevensort_100000.sh, 100000, 10817.977722 , 5813.385925 , 3.369934 , 0.000000 , 93672, 436.811 
Python, oddevensort_100000.sh, 100000, 11080.516602 , 5953.140137 , 3.407043 , 0.000000 , 93672, 447.691 
Python, oddevensort_100000.sh, 100000, 10905.257996 , 5854.723816 , 3.343079 , 0.000000 , 93712, 440.518 
Python, oddevensort_100000.sh, 100000, 11223.924988 , 6025.365906 , 3.452942 , 0.000000 , 93712, 453.473 
Python, quicksort_100000.sh, 100000, 8.820679 , 4.618469 , 0.012329 , 0.000000 , 93708, 0.364037 
Python, quicksort_100000.sh, 100000, 8.336670 , 4.450867 , 0.020020 , 0.000000 , 93708, 0.336053 
Python, quicksort_100000.sh, 100000, 8.017212 , 4.291626 , 0.007324 , 0.000000 , 93708, 0.322657 
Python, quicksort_100000.sh, 100000, 8.572327 , 4.621338 , 0.002075 , 0.000000 , 93708, 0.343631 
Python, quicksort_100000.sh, 100000, 8.202454 , 4.371643 , 0.024048 , 0.000000 , 93708, 0.328394 
Python, selectionsort_100000.sh, 100000, 4716.676880 , 2534.367065 , 1.461304 , 0.000000 , 93668, 190.426 
Python, selectionsort_100000.sh, 100000, 4740.596375 , 2545.676697 , 1.429382 , 0.000000 , 93708, 191.529 
Python, selectionsort_100000.sh, 100000, 4827.361206 , 2593.459778 , 1.464172 , 0.000000 , 93708, 194.989 
Python, selectionsort_100000.sh, 100000, 4779.330078 , 2570.163879 , 1.501892 , 0.000000 , 93708, 192.949 
Python, selectionsort_100000.sh, 100000, 4774.281860 , 2566.044739 , 1.430420 , 0.000000 , 93708, 192.784 
Rust, bubblesort_100000, 100000, 396.103333 , 212.493530 , 0.153259 , 0.000000 , 3392, 16.0868 
Rust, bubblesort_100000, 100000, 395.838257 , 212.430481 , 0.131226 , 0.000000 , 3648, 16.0863 
Rust, bubblesort_100000, 100000, 395.305481 , 212.008545 , 0.127380 , 0.000000 , 3648, 16.0805 
Rust, bubblesort_100000, 100000, 393.844299 , 210.785950 , 0.123230 , 0.000000 , 3648, 16.0551 
Rust, bubblesort_100000, 100000, 395.857788 , 212.418396 , 0.136780 , 0.000000 , 3648, 16.0792 
Rust, cyclesort_100000, 100000, 94.901245 , 51.168640 , 0.034485 , 0.000000 , 3452, 3.83182 
Rust, cyclesort_100000, 100000, 94.694580 , 51.162048 , 0.025085 , 0.000000 , 3584, 3.82024 
Rust, cyclesort_100000, 100000, 94.705811 , 51.169128 , 0.026001 , 0.000000 , 3584, 3.8201 
Rust, cyclesort_100000, 100000, 94.079712 , 50.642029 , 0.033691 , 0.000000 , 3648, 3.80821 
Rust, cyclesort_100000, 100000, 94.425354 , 50.846619 , 0.026428 , 0.000000 , 3648, 3.82061 
Rust, heapsort_100000, 100000, 0.396423 , 0.211853 , 0.000000 , 0.000000 , 3452, 0.015704 
Rust, heapsort_100000, 100000, 0.533752 , 0.283875 , 0.005554 , 0.000000 , 3456, 0.021 
Rust, heapsort_100000, 100000, 0.558472 , 0.267334 , 0.005859 , 0.000000 , 3584, 0.02507 
Rust, heapsort_100000, 100000, 0.545044 , 0.269714 , 0.005859 , 0.000000 , 3584, 0.022675 
Rust, heapsort_100000, 100000, 0.530701 , 0.264709 , 0.005920 , 0.000000 , 3584, 0.021299 
Rust, insertionsort_100000, 100000, 48.062744 , 25.761780 , 0.035217 , 0.000000 , 3584, 1.95025 
Rust, insertionsort_100000, 100000, 48.174561 , 25.858032 , 0.028992 , 0.000000 , 3584, 1.95526 
Rust, insertionsort_100000, 100000, 48.322571 , 25.962097 , 0.024597 , 0.000000 , 3584, 1.96073 
Rust, insertionsort_100000, 100000, 48.232056 , 25.929138 , 0.013000 , 0.000000 , 3584, 1.95553 
Rust, insertionsort_100000, 100000, 48.083923 , 25.820679 , 0.013977 , 0.000000 , 3584, 1.95188 
Rust, mergesort_100000, 100000, 0.529358 , 0.287109 , 0.000000 , 0.000000 , 3728, 0.020741 
Rust, mergesort_100000, 100000, 0.500305 , 0.251404 , 0.006042 , 0.000000 , 3728, 0.021128 
Rust, mergesort_100000, 100000, 0.502869 , 0.251526 , 0.005615 , 0.000000 , 3728, 0.020921 
Rust, mergesort_100000, 100000, 0.380310 , 0.129578 , 0.005737 , 0.000000 , 3804, 0.02052 
Rust, mergesort_100000, 100000, 0.376343 , 0.126343 , 0.005798 , 0.000000 , 3804, 0.020595 
Rust, oddevensort_100000, 100000, 294.348572 , 158.396912 , 0.116211 , 0.000000 , 3712, 11.9174 
Rust, oddevensort_100000, 100000, 293.090210 , 157.896118 , 0.084595 , 0.000000 , 3712, 11.8525 
Rust, oddevensort_100000, 100000, 294.391113 , 158.611023 , 0.104309 , 0.000000 , 3712, 11.9075 
Rust, oddevensort_100000, 100000, 292.525452 , 157.061951 , 0.100586 , 0.000000 , 3712, 11.8785 
Rust, oddevensort_100000, 100000, 293.510925 , 157.892822 , 0.093384 , 0.000000 , 3712, 11.8987 
Rust, quicksort_100000, 100000, 0.247070 , 0.145142 , 0.000000 , 0.000000 , 3584, 0.010665 
Rust, quicksort_100000, 100000, 0.273193 , 0.115356 , 0.005615 , 0.000000 , 3584, 0.013215 
Rust, quicksort_100000, 100000, 0.260437 , 0.108704 , 0.005432 , 0.000000 , 3712, 0.013572 
Rust, quicksort_100000, 100000, 0.261963 , 0.096802 , 0.005188 , 0.000000 , 3712, 0.014053 
Rust, quicksort_100000, 100000, 0.251892 , 0.086914 , 0.005737 , 0.000000 , 3712, 0.014603 
Rust, selectionsort_100000, 100000, 111.026917 , 59.780701 , 0.055054 , 0.000000 , 3584, 4.49062 
Rust, selectionsort_100000, 100000, 110.602844 , 59.574341 , 0.050903 , 0.000000 , 3584, 4.47106 
Rust, selectionsort_100000, 100000, 111.130066 , 59.866150 , 0.038940 , 0.000000 , 3712, 4.49235 
Rust, selectionsort_100000, 100000, 111.588257 , 60.226685 , 0.035400 , 0.000000 , 3712, 4.50436 
Rust, selectionsort_100000, 100000, 111.154724 , 59.958191 , 0.033325 , 0.000000 , 3712, 4.48746 
Swift, bubblesort_100000, 100000, 550.408752 , 296.839600 , 0.197998 , 0.000000 , 11628, 22.2303 
Swift, bubblesort_100000, 100000, 549.832214 , 295.981323 , 0.152466 , 0.000000 , 11780, 22.2746 
Swift, bubblesort_100000, 100000, 548.856384 , 295.803101 , 0.171387 , 0.000000 , 11780, 22.1859 
Swift, bubblesort_100000, 100000, 551.141296 , 297.245789 , 0.169556 , 0.000000 , 11788, 22.2717 
Swift, bubblesort_100000, 100000, 549.870789 , 296.117737 , 0.178589 , 0.000000 , 11788, 22.2576 
Swift, cyclesort_100000, 100000, 659.202393 , 353.687500 , 0.221741 , 0.000000 , 11588, 26.7877 
Swift, cyclesort_100000, 100000, 659.662903 , 354.633423 , 0.214844 , 0.000000 , 11588, 26.7519 
Swift, cyclesort_100000, 100000, 659.012390 , 354.038513 , 0.201782 , 0.000000 , 11620, 26.76 
Swift, cyclesort_100000, 100000, 660.446472 , 354.756287 , 0.203796 , 0.000000 , 11668, 26.809 
Swift, cyclesort_100000, 100000, 660.913208 , 355.685242 , 0.205505 , 0.000000 , 11668, 26.7697 
Swift, heapsort_100000, 100000, 0.626038 , 0.323120 , 0.000000 , 0.000000 , 12580, 0.027685 
Swift, heapsort_100000, 100000, 0.701416 , 0.346985 , 0.005310 , 0.000000 , 12592, 0.031826 
Swift, heapsort_100000, 100000, 0.627380 , 0.337341 , 0.005981 , 0.000000 , 12592, 0.025123 
Swift, heapsort_100000, 100000, 0.576355 , 0.307434 , 0.005981 , 0.000000 , 12592, 0.023156 
Swift, heapsort_100000, 100000, 0.559692 , 0.292725 , 0.006104 , 0.000000 , 12752, 0.023186 
Swift, insertionsort_100000, 100000, 188.585022 , 101.439819 , 0.078186 , 0.000000 , 11776, 7.64246 
Swift, insertionsort_100000, 100000, 188.413696 , 101.419922 , 0.066223 , 0.000000 , 11800, 7.6286 
Swift, insertionsort_100000, 100000, 188.959656 , 101.940369 , 0.058411 , 0.000000 , 11800, 7.63458 
Swift, insertionsort_100000, 100000, 192.833923 , 104.123291 , 0.052185 , 0.000000 , 11800, 7.78324 
Swift, insertionsort_100000, 100000, 188.564514 , 101.653503 , 0.058960 , 0.000000 , 11800, 7.61909 
Swift, mergesort_100000, 100000, 1.661621 , 0.885376 , 0.000000 , 0.000000 , 13084, 0.067858 
Swift, mergesort_100000, 100000, 1.149841 , 0.545105 , 0.005554 , 0.000000 , 13352, 0.05335 
Swift, mergesort_100000, 100000, 1.221985 , 0.643494 , 0.006653 , 0.000000 , 13352, 0.048172 
Swift, mergesort_100000, 100000, 1.143799 , 0.579651 , 0.007141 , 0.000000 , 13352, 0.04923 
Swift, mergesort_100000, 100000, 1.527344 , 0.811584 , 0.007202 , 0.000000 , 13352, 0.060481 
Swift, oddevensort_100000, 100000, 464.740845 , 250.541199 , 0.166077 , 0.000000 , 11732, 18.7902 
Swift, oddevensort_100000, 100000, 466.967834 , 251.970947 , 0.164429 , 0.000000 , 11784, 18.8582 
Swift, oddevensort_100000, 100000, 468.961365 , 252.918640 , 0.136841 , 0.000000 , 11784, 18.9548 
Swift, oddevensort_100000, 100000, 466.687256 , 251.259338 , 0.153381 , 0.000000 , 11784, 18.8828 
Swift, oddevensort_100000, 100000, 466.213257 , 251.187622 , 0.136414 , 0.000000 , 11784, 18.8566 
Swift, quicksort_100000, 100000, 1.877625 , 1.011780 , 0.000000 , 0.000000 , 17220, 0.077874 
Swift, quicksort_100000, 100000, 1.611389 , 0.847473 , 0.006836 , 0.000000 , 17220, 0.065437 
Swift, quicksort_100000, 100000, 1.622559 , 0.865967 , 0.009521 , 0.000000 , 17220, 0.064918 
Swift, quicksort_100000, 100000, 2.121582 , 1.143555 , 0.007751 , 0.000000 , 17220, 0.085733 
Swift, quicksort_100000, 100000, 1.605469 , 0.857056 , 0.006226 , 0.000000 , 17220, 0.065099 
Swift, selectionsort_100000, 100000, 110.291687 , 59.191101 , 0.053284 , 0.000000 , 11568, 4.47879 
Swift, selectionsort_100000, 100000, 111.103699 , 59.808289 , 0.046875 , 0.000000 , 11808, 4.49892 
Swift, selectionsort_100000, 100000, 110.527039 , 59.640320 , 0.038635 , 0.000000 , 11808, 4.46472 
Swift, selectionsort_100000, 100000, 111.192871 , 59.848633 , 0.037964 , 0.000000 , 11808, 4.50436 
Swift, selectionsort_100000, 100000, 111.042908 , 59.850830 , 0.035828 , 0.000000 , 11808, 4.4863 
